last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Bonamici,Suzanne,NA,NA,NA,Suzanne Bonamici,1954-10-14,F,rep,OR,1,NA,Democrat,https://bonamici.house.gov,439 Cannon House Office Building; Washington DC 20515-3701,202-225-0855,NA,http://bonamici.house.gov/rss.xml,RepBonamici,congresswomanbonamici,RepSuzanneBonamici,UC0IkAeEiwgzSRTD1TDSvuBw,B001278,02092,N00033474,NA,H2OR01133,63966,412501,59641,Suzanne Bonamici,NA,21198,Suzanne Bonamici
DelBene,Suzan,K.,NA,NA,Suzan K. DelBene,1962-02-17,F,rep,WA,1,NA,Democrat,https://delbene.house.gov,2442 Rayburn House Office Building; Washington DC 20515-4701,202-225-6311,NA,http://delbene.house.gov/rss.xml,RepDelBene,RepDelBene,NA,UCd00b7TpKDZIr-Ujhaktvjg,D000617,02096,N00030693,NA,H0WA08046,1033929,412505,126272,Suzan DelBene,NA,31101,Suzan DelBene
Massie,Thomas,NA,NA,NA,Thomas Massie,1971-01-13,M,rep,KY,4,NA,Republican,https://massie.house.gov,2453 Rayburn House Office Building; Washington DC 20515-1704,202-225-3465,NA,http://massie.house.gov/rss.xml,RepThomasMassie,RepThomasMassie,repthomasmassie,UCpmXOtvvXC3GE8o9VxYNK7g,M001184,02094,N00034041,NA,H2KY04121,79951,412503,132068,Thomas Massie,NA,31102,Thomas Massie
Payne,Donald,M.,Jr.,NA,"Donald M. Payne, Jr.",1958-12-17,M,rep,NJ,10,NA,Democrat,https://payne.house.gov,132 Cannon House Office Building; Washington DC 20515-3010,202-225-3436,NA,http://payne.house.gov/rss.xml,RepDonaldPayne,DonaldPayneJr,NA,UCTG_SeYsOgbngjv1Donyu0w,P000604,02097,N00034639,NA,H2NJ10154,65639,412506,90668,NA,NA,31103,Donald Payne Jr.
Schatz,Brian,Emanuel,NA,NA,Brian Schatz,1972-10-20,M,sen,HI,NA,3,Democrat,https://www.schatz.senate.gov,722 Hart Senate Office Building Washington DC 20510,202-224-3934,https://www.schatz.senate.gov/contact,NA,SenBrianSchatz,SenBrianSchatz,senbrianschatz,UC8-mSYp2WqBiB_5iwtwKfow,S001194,02173,N00028138,S353,"S4HI00136,H6HI02244",87784,412507,17852,Brian E. Schatz,NA,41112,Brian Schatz
Foster,Bill,NA,NA,NA,Bill Foster,1955-10-07,M,rep,IL,11,NA,Democrat,https://foster.house.gov,1224 Longworth House Office Building; Washington DC 20515-1311,202-225-3515,NA,http://foster.house.gov/rss.xml,RepBillFoster,CongressmanBillFoster,RepBillFoster,UCicixINQr_-3cFHI2bJzFpQ,F000454,01888,N00029139,NA,"H8IL14067,H2IL11124",1027346,412257,101632,Bill Foster,NA,20749,Bill Foster (politician)
Titus,Dina,NA,NA,NA,Dina Titus,1950-05-23,F,rep,NV,1,NA,Democrat,https://titus.house.gov,2464 Rayburn House Office Building; Washington DC 20515-2801,202-225-5965,NA,http://titus.house.gov/rss.xml,RepDinaTitus,CongresswomanTitus,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw,T000468,01940,N00030191,NA,H8NV03036,1021622,412318,2629,Dina Titus,NA,20927,Dina Titus
Cotton,Tom,NA,NA,NA,Tom Cotton,1977-05-13,M,sen,AR,NA,2,Republican,https://www.cotton.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-2353,http://www.cotton.senate.gov/?p=contact,NA,SenTomCotton,SenatorTomCotton,RepTomCotton,UCXEk6mokWBajIpNatbjnwSg,C001095,02098,N00033363,S374,"H2AR04083,S4AR00103",63928,412508,135651,Tom Cotton,NA,21301,Tom Cotton
Sinema,Kyrsten,NA,NA,NA,Kyrsten Sinema,1976-07-12,F,rep,AZ,9,NA,Democrat,https://sinema.house.gov,1725 Longworth House Office Building; Washington DC 20515-0309,202-225-9888,NA,http://sinema.house.gov/index.cfm/rss/feed,RepSinema,CongresswomanSinema,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,02099,N00033983,NA,H2AZ09019,68489,412509,28338,Kyrsten Sinema,NA,21300,Kyrsten Sinema
LaMalfa,Doug,NA,NA,NA,Doug LaMalfa,1960-07-02,M,rep,CA,1,NA,Republican,https://lamalfa.house.gov,322 Cannon House Office Building; Washington DC 20515-0501,202-225-3076,NA,http://lamalfa.house.gov/rss.xml,RepLaMalfa,RepLaMalfa,RepLaMalfa,UCUzz1XDn862fxirervSB2Yw,L000578,02100,N00033987,NA,"H2CA02142,H2CA01144",68493,412510,29713,Doug LaMalfa,NA,21302,Doug LaMalfa
Huffman,Jared,NA,NA,NA,Jared Huffman,1964-02-18,M,rep,CA,2,NA,Democrat,https://huffman.house.gov,1406 Longworth House Office Building; Washington DC 20515-0502,202-225-5161,NA,http://huffman.house.gov/rss.xml,RepHuffman,RepHuffman,rephuffman,UCJU6SP1ppp1ZhSiqZLiFgDA,H001068,02101,N00033030,NA,H2CA06259,622431,412511,59849,Jared Huffman,NA,21303,Jared Huffman
Bera,Ami,NA,NA,NA,Ami Bera,1965-03-02,M,rep,CA,7,NA,Democrat,https://bera.house.gov,1431 Longworth House Office Building; Washington DC 20515-0507,202-225-5716,NA,http://bera.house.gov/rss.xml,RepBera,RepAmiBera,repamibera,UClJCTCo53Zk6b4kUL-bbdzg,B001287,02102,N00030717,NA,H0CA03078,1033636,412512,120030,Ami Bera,NA,21304,Ami Bera
Cook,Paul,NA,NA,NA,Paul Cook,1943-03-03,M,rep,CA,8,NA,Republican,https://cook.house.gov,1222 Longworth House Office Building; Washington DC 20515-0508,202-225-5861,NA,http://cook.house.gov/rss.xml,RepPaulCook,RepPaulCook,RepPaulCook,UCqK--hf5cuvg7BR_oisyRiA,C001094,02103,N00034224,NA,H2CA08164,68278,412513,58121,Paul Cook,NA,21305,Paul Cook (politician)
Swalwell,Eric,NA,NA,NA,Eric Swalwell,1980-11-16,M,rep,CA,15,NA,Democrat,https://swalwell.house.gov,129 Cannon House Office Building; Washington DC 20515-0515,202-225-5065,NA,NA,RepSwalwell,CongressmanEricSwalwell,ericswalwell,UCKvwsFNGD4sDkE_9g-2ft0w,S001193,02104,N00033508,NA,H2CA15094,79729,412514,129529,Eric Swalwell,NA,21306,Eric Swalwell
Valadao,David,G.,NA,NA,David G. Valadao,1977-04-14,M,rep,CA,21,NA,Republican,https://valadao.house.gov,1728 Longworth House Office Building; Washington DC 20515-0521,202-225-4695,NA,http://valadao.house.gov/rss.xml,RepDavidValadao,CongressmanDavidValadao,congressmanvaladao,UCWqOVVxQd6IV4mfYMi95LqA,V000129,02105,N00033367,NA,H2CA20094,623702,412515,120200,David G. Valadao,NA,21307,David Valadao
Brownley,Julia,NA,NA,NA,Julia Brownley,1952-08-28,F,rep,CA,26,NA,Democrat,https://juliabrownley.house.gov,1019 Longworth House Office Building; Washington DC 20515-0526,202-225-5811,NA,http://juliabrownley.house.gov/rss.xml,JuliaBrownley26,RepJuliaBrownley,RepJuliaBrownley,UCFrC4Ouk5R6xQztS9PZin_A,B001285,02106,N00034254,NA,H2CA00120,79783,412516,59904,Julia Brownley,NA,21308,Julia Brownley
Cárdenas,Tony,NA,NA,NA,Tony Cárdenas,1963-03-31,M,rep,CA,29,NA,Democrat,https://cardenas.house.gov,1510 Longworth House Office Building; Washington DC 20515-0529,202-225-6131,NA,http://cardenas.house.gov/rss.xml,RepCardenas,repcardenas,repcardenas,UCm6ug1-yvYGL0F6DvYxfFBA,C001097,02107,N00033373,NA,H2CA28113,63934,412517,9754,Tony Cardenas,NA,21309,Tony Cárdenas
Ruiz,Raul,NA,NA,NA,Raul Ruiz,1972-08-25,M,rep,CA,36,NA,Democrat,https://ruiz.house.gov,1319 Longworth House Office Building; Washington DC 20515-0536,202-225-5330,NA,http://ruiz.house.gov/rss.xml,CongressmanRuiz,CongressmanRaulRuizMD,repraulruiz,UCSDk-cyNPCo1iy6rweSPmBw,R000599,02109,N00033510,NA,H2CA36439,79727,412519,136407,Raul Ruiz,NA,21311,Raul Ruiz (politician)
Takano,Mark,NA,NA,NA,Mark Takano,1960-12-10,M,rep,CA,41,NA,Democrat,https://takano.house.gov,1507 Longworth House Office Building; Washington DC 20515-0541,202-225-2305,NA,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,02110,N00006701,NA,H2CA43245,2737,412520,22337,Mark Takano,NA,21312,Mark Takano
Lowenthal,Alan,S.,NA,NA,Alan S. Lowenthal,1941-03-08,M,rep,CA,47,NA,Democrat,https://lowenthal.house.gov,125 Cannon House Office Building; Washington DC 20515-0547,202-225-7924,NA,http://lowenthal.house.gov/news/rss.aspx,RepLowenthal,RepLowenthal,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg,L000579,02111,N00033274,NA,H2CA00104,93815,412521,16469,Alan Lowenthal,NA,21313,Alan Lowenthal
Vargas,Juan,NA,NA,NA,Juan Vargas,1961-03-07,M,rep,CA,51,NA,Democrat,https://vargas.house.gov,1605 Longworth House Office Building; Washington DC 20515-0551,202-225-8045,NA,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,02112,N00007021,NA,H2CA50026,8297,412522,29100,Juan Vargas,NA,21314,Juan Vargas
Peters,Scott,H.,NA,NA,Scott H. Peters,1958-06-17,M,rep,CA,52,NA,Democrat,https://scottpeters.house.gov,1122 Longworth House Office Building; Washington DC 20515-0552,202-225-0508,NA,http://scottpeters.house.gov/rss.xml,RepScottPeters,RepScottPeters,NA,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,02113,N00033591,NA,H2CA52089,79661,412523,70351,Scott Peters,NA,21315,Scott Peters (politician)
Esty,Elizabeth,H.,NA,NA,Elizabeth H. Esty,1959-08-25,F,rep,CT,5,NA,Democrat,https://esty.house.gov,221 Cannon House Office Building; Washington DC 20515-0705,202-225-4476,NA,http://esty.house.gov/rss.xml,RepEsty,RepEsty,RepEsty,UCJoc9OfUHVbx0Z7V055sbCA,E000293,02114,N00033217,NA,H2CT05131,1020906,412524,72826,Elzabeth Esty,NA,21316,Elizabeth Esty
Yoho,Ted,S.,NA,NA,Ted S. Yoho,1955-04-13,M,rep,FL,3,NA,Republican,https://yoho.house.gov,511 Cannon House Office Building; Washington DC 20515-0903,202-225-5744,NA,http://yoho.house.gov/rss.xml,RepTedYoho,CongressmanTedYoho,RepTedYoho,UCGmDQgEgP2Z0NjavmnS9Hwg,Y000065,02115,N00033220,NA,H2FL06109,63943,412525,137622,Ted Yoho,NA,21317,Ted Yoho
Frankel,Lois,NA,NA,NA,Lois Frankel,1948-05-16,F,rep,FL,21,NA,Democrat,https://frankel.house.gov,1037 Longworth House Office Building; Washington DC 20515-0921,202-225-9890,NA,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,02119,N00002893,NA,"H2FL14053,H2FL22080",623714,412529,8102,Lois Frankel,NA,21321,Lois Frankel
Collins,Doug,NA,NA,NA,Doug Collins,1966-08-16,M,rep,GA,9,NA,Republican,https://dougcollins.house.gov,1504 Longworth House Office Building; Washington DC 20515-1009,202-225-9893,NA,http://dougcollins.house.gov/latest-rss/latest-rss/,RepDougCollins,RepresentativeDougCollins,repdougcollins,UCgKTZXOJX2UwAdLNZ4MQdig,C001093,02121,N00033518,NA,H2GA09150,79719,412531,67851,Doug Collins,NA,21323,Doug Collins (politician)
Gabbard,Tulsi,NA,NA,NA,Tulsi Gabbard,1981-04-12,F,rep,HI,2,NA,Democrat,https://gabbard.house.gov,1433 Longworth House Office Building; Washington DC 20515-1102,202-225-4906,NA,http://gabbard.house.gov/rss.xml,TulsiPress,RepTulsiGabbard,tulsipress,UCkQmC0YfIU4388Tu0_k4esA,G000571,02122,N00033281,NA,H2HI02508,1025291,412532,129306,Tulsi Gabbard,NA,21324,Tulsi Gabbard
Duckworth,Tammy,NA,NA,NA,Tammy Duckworth,1968-03-12,F,sen,IL,NA,3,Democrat,https://www.duckworth.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,https://www.duckworth.senate.gov/content/contact-senator,NA,SenDuckworth,SenDuckworth,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,02123,N00027860,S386,"H6IL06141,S6IL00292",94484,412533,57442,Tammy Duckworth,NA,21325,Tammy Duckworth
Davis,Rodney,NA,NA,NA,Rodney Davis,1970-01-05,M,rep,IL,13,NA,Republican,https://rodneydavis.house.gov,1740 Longworth House Office Building; Washington DC 20515-1313,202-225-2371,NA,http://rodneydavis.house.gov/rss.xml,RodneyDavis,RepRodneyDavis,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA,D000619,02126,N00034784,NA,H2IL13120,68337,412536,9622,Rodney Davis (Illinois),NA,21328,Rodney Davis (politician)
Bustos,Cheri,NA,NA,NA,Cheri Bustos,1961-10-17,F,rep,IL,17,NA,Democrat,https://bustos.house.gov,1009 Longworth House Office Building; Washington DC 20515-1317,202-225-5905,NA,http://bustos.house.gov/rss.xml,RepCheri,RepCheri,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA,B001286,02127,N00033390,NA,H2IL17071,63949,412537,134964,Cheri Bustos,NA,21329,Cheri Bustos
Walorski,Jackie,NA,NA,NA,Jackie Walorski,1963-08-17,F,rep,IN,2,NA,Republican,https://walorski.house.gov,419 Cannon House Office Building; Washington DC 20515-1402,202-225-3915,NA,http://walorski.house.gov/rss.xml,RepWalorski,RepJackieWalorski,repwalorski,UC8fsSDjVJ_VnCF3ccx3Lkng,W000813,02128,N00031226,NA,H0IN02190,95005,412538,34205,Jackie Walorski,NA,21330,Jackie Walorski
Brooks,Susan,W.,NA,NA,Susan W. Brooks,1960-08-25,F,rep,IN,5,NA,Republican,https://susanwbrooks.house.gov,1030 Longworth House Office Building; Washington DC 20515-1405,202-225-2276,NA,http://susanwbrooks.house.gov/rss.xml,SusanWBrooks,congresswomansusanwbrooks,SusanWBrooks,UCMd7LzaBcbQ06aKHoj9KkSQ,B001284,02129,N00033495,NA,H2IN05082,623720,412539,135988,Susan Brooks,NA,21331,Susan Brooks
Messer,Luke,NA,NA,NA,Luke Messer,1969-02-27,M,rep,IN,6,NA,Republican,https://messer.house.gov,1230 Longworth House Office Building; Washington DC 20515-1406,202-225-3021,NA,http://messer.house.gov/rss.xml,RepLukeMesser,RepLukeMesser,RepLukeMesser,UC9NKMvZuY2koTf1iVurxicw,M001189,02130,N00012546,NA,"H0IN02125,H0IN05094",11245,412540,33997,Luke Messer,NA,21332,Luke Messer
Barr,Garland,NA,NA,Andy,Andy Barr,1973-07-24,M,rep,KY,6,NA,Republican,https://barr.house.gov,1427 Longworth House Office Building; Washington DC 20515-1706,202-225-4706,NA,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,02131,N00031233,NA,H0KY06104,61848,412541,117290,Andy Barr,NA,21333,Andy Barr (American politician)
Warren,Elizabeth,NA,NA,NA,Elizabeth Warren,1949-06-22,F,sen,MA,NA,1,Democrat,https://www.warren.senate.gov,317 Hart Senate Office Building Washington DC 20510,202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,S2MA00170,1023023,412542,141272,Elizabeth Warren,NA,41301,Elizabeth Warren
Kennedy,Joseph,P.,III,NA,Joseph P. Kennedy III,1980-10-04,M,rep,MA,4,NA,Democrat,https://kennedy.house.gov,434 Cannon House Office Building; Washington DC 20515-2104,202-225-5931,NA,http://kennedy.house.gov/rss.xml,RepJoeKennedy,301936109927957,NA,UCgfHlaGqxD8p-2V_YlNIqrA,K000379,02172,N00034044,NA,H2MA04073,79948,412543,141275,Joseph Kennedy III,NA,21335,Joe Kennedy III
Delaney,John,K.,NA,NA,John K. Delaney,1963-04-16,M,rep,MD,6,NA,Democrat,https://delaney.house.gov,1632 Longworth House Office Building; Washington DC 20515-2006,202-225-2721,NA,http://delaney.house.gov/rss.xml,RepJohnDelaney,congressmanjohndelaney,repjohndelaney,UC-Sz2M53ZYi_8MvapFKZJiw,D000620,02133,N00033897,NA,H2MD06195,68432,412544,135143,John Delaney,NA,21334,John Delaney (Maryland politician)
King,Angus,NA,NA,NA,"Angus S. King, Jr.",1944-03-31,M,sen,ME,NA,1,Independent,https://www.king.senate.gov,133 Hart Senate Office Building Washington DC 20510,202-224-5344,https://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,02185,N00034580,S363,S2ME00109,37413,412545,22381,Angus King,NA,41300,Angus King
Kildee,Daniel,T.,NA,NA,Daniel T. Kildee,1958-08-11,M,rep,MI,5,NA,Democrat,https://dankildee.house.gov,227 Cannon House Office Building; Washington DC 20515-2205,202-225-3611,NA,http://dankildee.house.gov/rss.xml,RepDanKildee,RepDanKildee,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw,K000380,02134,N00033395,NA,H2MI05119,623723,412546,136102,Dan Kildee,NA,21372,Dan Kildee
Nolan,Richard,M.,NA,NA,Richard M. Nolan,1943-12-17,M,rep,MN,8,NA,Democrat,https://nolan.house.gov,2366 Rayburn House Office Building; Washington DC 20515-2308,202-225-6211,NA,http://nolan.house.gov/rss.xml,USRepRickNolan,UsRepRickNolan,USRepRickNolan,UCmGkPQXVR8GzVAPXN54AoXg,N000127,00867,N00021207,NA,H2MN08111,1001760,408211,138505,Rick Nolan,NA,14263,Rick Nolan
Wagner,Ann,NA,NA,NA,Ann Wagner,1962-09-13,F,rep,MO,2,NA,Republican,https://wagner.house.gov,435 Cannon House Office Building; Washington DC 20515-2502,202-225-1621,NA,http://wagner.house.gov/rss.xml,RepAnnWagner,RepAnnWagner,NA,UCy2v2DXXvQnbRc8Zx77Dnsg,W000812,02137,N00033106,NA,H2MO02102,82702,412548,136083,Ann Wagner,NA,21337,Ann Wagner
Daines,Steve,NA,NA,NA,Steve Daines,1962-08-20,M,sen,MT,NA,2,Republican,https://www.daines.senate.gov,320 Hart Senate Office Building Washington DC 20510,202-224-2651,https://www.daines.senate.gov/connect/email-steve,NA,SteveDaines,SteveDainesMT,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,02138,N00033054,S375,"H2MT01060,S2MT00096",1034037,412549,135720,Steve Daines,NA,21338,Steve Daines
Hudson,Richard,NA,NA,NA,Richard Hudson,1971-11-04,M,rep,NC,8,NA,Republican,https://hudson.house.gov,429 Cannon House Office Building; Washington DC 20515-3308,202-225-3715,NA,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,02140,N00033630,NA,H2NC08185,79622,412550,136448,Richard Hudson,NA,21346,Richard Hudson (American politician)
Pittenger,Robert,NA,NA,NA,Robert Pittenger,1948-08-15,M,rep,NC,9,NA,Republican,https://pittenger.house.gov,224 Cannon House Office Building; Washington DC 20515-3309,202-225-1976,NA,http://pittenger.house.gov/rss.xml,RepPittenger,congressmanpittenger,CongressmanPittenger,UCPr1MiyBx6K6wH3zgMWFtMQ,P000606,02141,N00034416,NA,H2NC09134,9265861,412551,41272,Robert Pittenger,NA,21347,Robert Pittenger
Meadows,Mark,NA,NA,NA,Mark Meadows,1959-07-28,M,rep,NC,11,NA,Republican,https://meadows.house.gov,1024 Longworth House Office Building; Washington DC 20515-3311,202-225-6401,NA,http://meadows.house.gov/rss/press-releases.xml,RepMarkMeadows,Repmarkmeadows,RepMarkMeadows,UCu1unBO6gQdCz3qok5LPFGQ,M001187,02142,N00033631,NA,H2NC11080,79621,412552,136459,"Mark Meadows, North Carolina",NA,21348,Mark Meadows (North Carolina politician)
Holding,George,NA,NA,NA,George Holding,1968-04-17,M,rep,NC,2,NA,Republican,https://holding.house.gov,1110 Longworth House Office Building; Washington DC 20515-3302,202-225-3032,NA,http://holding.house.gov/rss.xml,RepHolding,CongressmanGeorgeHolding,repholding,UCx6IgBfJmIhXSXymnPr78hw,H001065,02143,N00033399,NA,H2NC13110,623728,412553,136462,George E.B. Holding,NA,21349,George Holding
Heitkamp,Heidi,NA,NA,NA,Heidi Heitkamp,1955-10-30,F,sen,ND,NA,1,Democrat,https://www.heitkamp.senate.gov/public,516 Hart Senate Office Building Washington DC 20510,202-224-2043,http://www.heitkamp.senate.gov/public/index.cfm/contact,http://www.heitkamp.senate.gov/public/index.cfm/rss/feed,SenatorHeitkamp,SenatorHeidiHeitkamp,senatorheidiheitkamp,UCsIiu6s5KJ_VYzpT_b1Jh4g,H001069,02174,N00033782,S360,S2ND00099,95414,412554,41716,Heidi Heitkamp,NA,41303,Heidi Heitkamp
Cramer,Kevin,NA,NA,NA,Kevin Cramer,1961-01-21,M,rep,ND,0,NA,Republican,https://cramer.house.gov,1717 Longworth House Office Building; Washington DC 20515-3400,202-225-2611,NA,http://cramer.house.gov/rss.xml,RepKevinCramer,CongressmanKevinCramer,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,02144,N00004614,NA,"H0ND01026,H6ND00074",7600,412555,444,Kevin Cramer,NA,21350,Kevin Cramer
Fischer,Deb,NA,NA,NA,Deb Fischer,1951-03-01,F,sen,NE,NA,1,Republican,https://www.fischer.senate.gov,454 Russell Senate Office Building Washington DC 20510,202-224-6551,http://www.fischer.senate.gov/public/index.cfm/contact,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,02179,N00033443,S357,S2NE00094,1034067,412556,41963,Deb Fischer,NA,41302,Deb Fischer
Kuster,Ann,M.,NA,NA,Ann M. Kuster,1956-09-05,F,rep,NH,2,NA,Democrat,https://kuster.house.gov,137 Cannon House Office Building; Washington DC 20515-2902,202-225-5206,NA,http://kuster.house.gov/rss.xml,RepAnnieKuster,CongresswomanAnnieKuster,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,02145,N00030875,NA,H0NH02181,62650,412557,122256,Annie Kuster,NA,21340,Ann McLane Kuster
Lujan Grisham,Michelle,NA,NA,NA,Michelle Lujan Grisham,1959-10-24,F,rep,NM,1,NA,Democrat,https://lujangrisham.house.gov,214 Cannon House Office Building; Washington DC 20515-3101,202-225-6316,NA,http://lujangrisham.house.gov/rss.xml,RepLujanGrisham,RepLujanGrisham,RepLujanGrisham,UCS_N-wEnUBEbVYCD-CXpNjw,L000580,02146,N00029400,NA,H8NM01257,94791,412558,102404,Michelle Lujan Grisham,NA,21341,Michelle Lujan Grisham
Meng,Grace,NA,NA,NA,Grace Meng,1975-10-01,F,rep,NY,6,NA,Democrat,https://meng.house.gov,1317 Longworth House Office Building; Washington DC 20515-3206,202-225-2601,NA,http://meng.house.gov/rss.xml,RepGraceMeng,repgracemeng,NA,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,02148,N00034547,NA,H2NY06116,68411,412560,69157,Grace Meng,NA,21342,Grace Meng
Jeffries,Hakeem,S.,NA,NA,Hakeem S. Jeffries,1970-08-04,M,rep,NY,8,NA,Democrat,https://jeffries.house.gov,1607 Longworth House Office Building; Washington DC 20515-3208,202-225-5936,NA,http://jeffries.house.gov/rss.xml,RepJeffries,RepHakeemJeffries,NA,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,02149,N00033640,NA,H2NY10092,79612,412561,55285,Hakeem Jeffries,NA,21343,Hakeem Jeffries
Maloney,Sean,Patrick,NA,NA,Sean Patrick Maloney,1966-07-30,M,rep,NY,18,NA,Democrat,https://seanmaloney.house.gov,1027 Longworth House Office Building; Washington DC 20515-3218,202-225-5441,NA,http://seanmaloney.house.gov/rss.xml,RepSeanMaloney,RepSeanMaloney,NA,UCNiVzzf4Vz-vCMPBcnjGuXQ,M001185,02150,N00034277,NA,H2NY22139,79760,412562,139760,Sean Maloney,NA,21344,Sean Patrick Maloney
Collins,Chris,NA,NA,NA,Chris Collins,1950-05-20,M,rep,NY,27,NA,Republican,https://chriscollins.house.gov,1117 Longworth House Office Building; Washington DC 20515-3227,202-225-5265,NA,http://chriscollins.house.gov/rss.xml,RepChrisCollins,RepChrisCollins,RepChrisCollins,UCSwQQJaKI4TzuYDUwHwwnxQ,C001092,02151,N00001285,NA,H8NY29032,94144,412563,139770,Chris Collins,NA,21345,Chris Collins (American politician)
Wenstrup,Brad,R.,NA,NA,Brad R. Wenstrup,1958-06-17,M,rep,OH,2,NA,Republican,https://wenstrup.house.gov,2419 Rayburn House Office Building; Washington DC 20515-3502,202-225-3164,NA,NA,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,UCaK7SeUvmHdHTMtF3HXb-jA,W000815,02152,N00033310,NA,H2OH02085,1034044,412564,135326,Brad Wenstrup,NA,21351,Brad Wenstrup
Beatty,Joyce,NA,NA,NA,Joyce Beatty,1950-03-12,F,rep,OH,3,NA,Democrat,https://beatty.house.gov,133 Cannon House Office Building; Washington DC 20515-3503,202-225-4324,NA,http://beatty.house.gov/rss.xml,RepBeatty,RepJoyceBeatty,NA,UCtVl3kb7Xvt3pY7l6x-M6LA,B001281,02153,N00033904,NA,H2OH03125,67294,412565,2427,Joyce Beatty,NA,21352,Joyce Beatty
