start_date,length,race,name,party,chamber,support,end_date,poll,pollster,sponsor,n,pop,method,internal,partisan,tracking
2018-10-03,8,UT-04,McAdams,D,house,0.46,2018-10-11,56213,1410,703,403,rv,Live Phone/Online,FALSE,NA,NA
2018-10-03,8,UT-04,Love,R,house,0.46,2018-10-11,56213,1410,703,403,rv,Live Phone/Online,FALSE,NA,NA
2018-10-03,7,NJ-03,Kim,D,house,0.454,2018-10-10,56209,914,NA,546,lv,Live Phone,FALSE,NA,NA
2018-10-03,7,NJ-03,MacArthur,R,house,0.46799999999999997,2018-10-10,56209,914,NA,546,lv,Live Phone,FALSE,NA,NA
2018-10-03,6,UT-01,Castillo,D,house,0.2,2018-10-09,56202,1410,431,143,rv,NA,FALSE,NA,NA
2018-10-03,6,UT-01,Bishop,R,house,0.52,2018-10-09,56202,1410,431,143,rv,NA,FALSE,NA,NA
2018-10-03,6,UT-01,Eliason,I,house,0.1,2018-10-09,56202,1410,431,143,rv,NA,FALSE,NA,NA
2018-10-03,6,UT-03,Singer,D,house,0.13,2018-10-09,56202,1410,431,143,rv,NA,FALSE,NA,NA
2018-10-03,6,UT-03,Curtis,R,house,0.67,2018-10-09,56202,1410,431,143,rv,NA,FALSE,NA,NA
2018-10-03,6,UT-03,Zeidner,I,house,0.04,2018-10-09,56202,1410,431,143,rv,NA,FALSE,NA,NA
2018-10-03,6,UT-03,Duerden,I,house,0.01,2018-10-09,56202,1410,431,143,rv,NA,FALSE,NA,NA
2018-10-03,6,FL-26,Mucarsel-Powell,D,house,0.45,2018-10-09,56220,289,320,625,lv,Live Phone,FALSE,NA,NA
2018-10-03,6,FL-26,Curbelo,R,house,0.46,2018-10-09,56220,289,320,625,lv,Live Phone,FALSE,NA,NA
2018-10-03,5,IL-14,Underwood,D,house,0.42560000000000003,2018-10-08,56043,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-03,5,IL-14,Hultgren,R,house,0.47409999999999997,2018-10-08,56043,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-03,5,IL-14,Underwood,D,house,0.3987,2018-10-08,56043,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-03,5,IL-14,Hultgren,R,house,0.408,2018-10-08,56043,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-03,5,NC-13,Manning,D,house,0.41009999999999996,2018-10-08,56044,1424,134,500,lv,Live Phone,FALSE,NA,NA
2018-10-03,5,NC-13,Budd,R,house,0.46880000000000005,2018-10-08,56044,1424,134,500,lv,Live Phone,FALSE,NA,NA
2018-10-03,5,NC-13,Manning,D,house,0.38200000000000006,2018-10-08,56044,1424,134,500,rv,Live Phone,FALSE,NA,NA
2018-10-03,5,NC-13,Budd,R,house,0.4181,2018-10-08,56044,1424,134,500,rv,Live Phone,FALSE,NA,NA
2018-10-03,5,NV-04,Horsford,D,house,0.37,2018-10-08,56179,324,452,400,lv,NA,TRUE,REP,NA
2018-10-03,5,NV-04,Hardy,R,house,0.41000000000000003,2018-10-08,56179,324,452,400,lv,NA,TRUE,REP,NA
2018-10-03,5,NV-04,McGonigle,I,house,0.01,2018-10-08,56179,324,452,400,lv,NA,TRUE,REP,NA
2018-10-03,4,NJ-11,Sherrill,D,house,0.48,2018-10-07,56100,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-03,4,NJ-11,Webber,R,house,0.44,2018-10-07,56100,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-03,4,NJ-11,Sherrill,D,house,0.5,2018-10-07,56100,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-03,4,NJ-11,Webber,R,house,0.43,2018-10-07,56100,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-03,4,NJ-11,Sherrill,D,house,0.48,2018-10-07,56100,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-03,4,NJ-11,Webber,R,house,0.45,2018-10-07,56100,320,NA,356,lv,Live Phone,FALSE,NA,NA
2018-10-03,4,IL-12,Kelly,D,house,0.45,2018-10-07,56146,178,681,404,lv,NA,FALSE,DEM,NA
2018-10-03,4,IL-12,Bost,R,house,0.46,2018-10-07,56146,178,681,404,lv,NA,FALSE,DEM,NA
2018-10-03,3,OH-07,Harbaugh,D,house,0.38,2018-10-06,56556,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-03,3,OH-07,Gibbs,R,house,0.45,2018-10-06,56556,299,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-03,1,FL-15,Carlson,D,house,0.39,2018-10-04,56097,1418,26,418,lv,Live Phone,TRUE,REP,NA
2018-10-03,1,FL-15,Spano,R,house,0.46,2018-10-04,56097,1418,26,418,lv,Live Phone,TRUE,REP,NA
2018-10-03,1,IA-01,Finkenauer,D,house,0.44,2018-10-04,56177,482,452,400,rv,IVR/Live Phone,TRUE,REP,NA
2018-10-03,1,IA-01,Blum,R,house,0.43,2018-10-04,56177,482,452,400,rv,IVR/Live Phone,TRUE,REP,NA
2018-10-03,6,TX-S1,O'Rourke,D,senate,0.45,2018-10-09,56154,396,NA,730,lv,Live Phone,FALSE,NA,NA
2018-10-03,6,TX-S1,Cruz,R,senate,0.54,2018-10-09,56154,396,NA,730,lv,Live Phone,FALSE,NA,NA
2018-10-03,6,UT-S1,Wilson,D,senate,0.23,2018-10-09,56202,1410,431,607,rv,NA,FALSE,NA,NA
2018-10-03,6,UT-S1,Romney,R,senate,0.59,2018-10-09,56202,1410,431,607,rv,NA,FALSE,NA,NA
2018-10-03,5,CT-S1,Murphy,D,senate,0.5700000000000001,2018-10-08,56129,396,NA,767,lv,Live Phone,FALSE,NA,NA
2018-10-03,5,CT-S1,Corey,R,senate,0.42,2018-10-08,56129,396,NA,767,lv,Live Phone,FALSE,NA,NA
2018-10-03,4,WI-S1,Baldwin,D,senate,0.53,2018-10-07,56142,1075,NA,799,lv,Live Phone,FALSE,NA,NA
2018-10-03,4,WI-S1,Vukmir,R,senate,0.43,2018-10-07,56142,1075,NA,799,lv,Live Phone,FALSE,NA,NA
2018-10-03,4,WI-S1,Baldwin,D,senate,0.53,2018-10-07,56142,1075,NA,1000,rv,Live Phone,FALSE,NA,NA
2018-10-03,4,WI-S1,Vukmir,R,senate,0.42,2018-10-07,56142,1075,NA,1000,rv,Live Phone,FALSE,NA,NA
2018-10-04,5,WA-08,Schrier,D,house,0.39,2018-10-09,56148,140,755,400,rv,Live Phone,FALSE,NA,NA
2018-10-04,5,WA-08,Rossi,R,house,0.49,2018-10-09,56148,140,755,400,rv,Live Phone,FALSE,NA,NA
2018-10-04,4,NY-01,Gershon,D,house,0.4108,2018-10-08,56068,1424,134,502,lv,Live Phone,FALSE,NA,NA
2018-10-04,4,NY-01,Zeldin,R,house,0.4916,2018-10-08,56068,1424,134,502,lv,Live Phone,FALSE,NA,NA
2018-10-04,4,NY-01,Gershon,D,house,0.3705,2018-10-08,56068,1424,134,502,rv,Live Phone,FALSE,NA,NA
2018-10-04,4,NY-01,Zeldin,R,house,0.4693,2018-10-08,56068,1424,134,502,rv,Live Phone,FALSE,NA,NA
2018-10-04,4,NY-25,Morelle,D,house,0.53,2018-10-08,56271,438,979,465,lv,Live Phone,FALSE,NA,NA
2018-10-04,4,NY-25,Maxwell,R,house,0.36,2018-10-08,56271,438,979,465,lv,Live Phone,FALSE,NA,NA
2018-10-04,3,FL-16,Shapiro,D,house,0.42,2018-10-07,56099,379,NA,400,lv,Live Phone,TRUE,REP,NA
2018-10-04,3,FL-16,Buchanan,R,house,0.52,2018-10-07,56099,379,NA,400,lv,Live Phone,TRUE,REP,NA
2018-10-04,1,WI-01,Bryce,D,house,0.43700000000000006,2018-10-05,56385,1365,NA,501,lv,Online,TRUE,DEM,NA
2018-10-04,1,WI-01,Steil,R,house,0.462,2018-10-05,56385,1365,NA,501,lv,Online,TRUE,DEM,NA
2018-10-04,1,WI-01,Yorgan,I,house,0.065,2018-10-05,56385,1365,NA,501,lv,Online,TRUE,DEM,NA
2018-10-04,7,TN-S1,Bredesen,D,senate,0.44,2018-10-11,56270,744,1084,1108,lv,Online,FALSE,NA,NA
2018-10-04,7,TN-S1,Blackburn,R,senate,0.47000000000000003,2018-10-11,56270,744,1084,1108,lv,Online,FALSE,NA,NA
2018-10-04,7,TN-S1,Bredesen,D,senate,0.38,2018-10-11,56270,744,1084,2000,a,Online,FALSE,NA,NA
2018-10-04,7,TN-S1,Blackburn,R,senate,0.37,2018-10-11,56270,744,1084,2000,a,Online,FALSE,NA,NA
2018-10-04,5,WA-S1,Cantwell,D,senate,0.53,2018-10-09,56148,140,755,405,rv,Live Phone,FALSE,NA,NA
2018-10-04,5,WA-S1,Hutchison,R,senate,0.39,2018-10-09,56148,140,755,405,rv,Live Phone,FALSE,NA,NA
2018-10-04,4,OH-S1,Brown,D,senate,0.536,2018-10-08,56130,458,1010,500,lv,Live Phone,FALSE,NA,NA
2018-10-04,4,OH-S1,Renacci,R,senate,0.36,2018-10-08,56130,458,1010,500,lv,Live Phone,FALSE,NA,NA
2018-10-05,9,VT-01,Welch,D,house,0.55,2018-10-14,56339,67,4751094,495,lv,Live Phone,FALSE,NA,NA
2018-10-05,9,VT-01,Tynio,R,house,0.18,2018-10-14,56339,67,4751094,495,lv,Live Phone,FALSE,NA,NA
2018-10-05,9,VT-01,Ericson,I,house,0.03,2018-10-14,56339,67,4751094,495,lv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-16,DiNicola,D,house,0.4179,2018-10-08,56071,1424,134,532,lv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-16,Kelly,R,house,0.5039,2018-10-08,56071,1424,134,532,lv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-16,DiNicola,D,house,0.37340000000000007,2018-10-08,56071,1424,134,532,rv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-16,Kelly,R,house,0.5121,2018-10-08,56071,1424,134,532,rv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-17,Lamb,D,house,0.54,2018-10-08,56138,320,NA,354,lv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-17,Rothfus,R,house,0.42,2018-10-08,56138,320,NA,354,lv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-17,Lamb,D,house,0.55,2018-10-08,56138,320,NA,354,lv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-17,Rothfus,R,house,0.41000000000000003,2018-10-08,56138,320,NA,354,lv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-17,Lamb,D,house,0.54,2018-10-08,56138,320,NA,354,lv,Live Phone,FALSE,NA,NA
2018-10-05,3,PA-17,Rothfus,R,house,0.42,2018-10-08,56138,320,NA,354,lv,Live Phone,FALSE,NA,NA
2018-10-05,9,VT-S1,Zupan,R,senate,0.19,2018-10-14,56339,67,4751094,495,lv,Live Phone,FALSE,NA,NA
2018-10-05,9,VT-S1,Sanders,I,senate,0.6,2018-10-14,56339,67,4751094,495,lv,Live Phone,FALSE,NA,NA
2018-10-05,9,VT-S1,Beste,I,senate,0.01,2018-10-14,56339,67,4751094,495,lv,Live Phone,FALSE,NA,NA
2018-10-05,9,VT-S1,Busa,I,senate,0.01,2018-10-14,56339,67,4751094,495,lv,Live Phone,FALSE,NA,NA
2018-10-05,4,RI-S1,Whitehouse,D,senate,0.56,2018-10-09,56160,961,1015,502,rv,NA,FALSE,NA,NA
2018-10-05,4,RI-S1,Flanders,R,senate,0.32,2018-10-09,56160,961,1015,502,rv,NA,FALSE,NA,NA
2018-10-05,1,MO-S1,McCaskill,D,senate,0.42,2018-10-06,56155,1463,NA,1052,lv,Online,FALSE,NA,NA
2018-10-05,1,MO-S1,Hawley,R,senate,0.44,2018-10-06,56155,1463,NA,1052,lv,Online,FALSE,NA,NA
2018-10-05,1,MO-S1,O'Dear,I,senate,0.01,2018-10-06,56155,1463,NA,1052,lv,Online,FALSE,NA,NA
2018-10-05,1,CA-S1,Feinstein,D,senate,0.43,2018-10-06,56272,1463,NA,1038,lv,Online,FALSE,NA,NA
2018-10-05,1,CA-S1,de Leon,D,senate,0.3,2018-10-06,56272,1463,NA,1038,lv,Online,FALSE,NA,NA
2018-10-06,5,NY-27,McMurray,D,house,0.43,2018-10-11,56227,438,979,490,lv,Live Phone,FALSE,NA,NA
2018-10-06,5,NY-27,Collins,R,house,0.46,2018-10-11,56227,438,979,490,lv,Live Phone,FALSE,NA,NA
2018-10-06,2,KY-06,McGrath,D,house,0.46,2018-10-08,56104,379,NA,400,rv,NA,TRUE,REP,NA
2018-10-06,2,KY-06,Barr,R,house,0.48,2018-10-08,56104,379,NA,400,rv,NA,TRUE,REP,NA
2018-10-06,2,VA-10,Wexton,D,house,0.47000000000000003,2018-10-08,56143,294,NA,400,lv,NA,TRUE,REP,NA
2018-10-06,2,VA-10,Comstock,R,house,0.48,2018-10-08,56143,294,NA,400,lv,NA,TRUE,REP,NA
2018-10-06,2,NY-27,McMurray,D,house,0.42,2018-10-08,56156,495,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-06,2,NY-27,Collins,R,house,0.42,2018-10-08,56156,495,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-06,3,NJ-S1,Menendez,D,senate,0.42,2018-10-09,56304,334,NA,600,lv,Live Phone,TRUE,REP,NA
2018-10-06,3,NJ-S1,Hugin,R,senate,0.4,2018-10-09,56304,334,NA,600,lv,Live Phone,TRUE,REP,NA
2018-10-07,3,UT-04,McAdams,D,house,0.47000000000000003,2018-10-10,56181,299,NA,400,lv,NA,TRUE,DEM,NA
2018-10-07,3,UT-04,Love,R,house,0.46,2018-10-10,56181,299,NA,400,lv,NA,TRUE,DEM,NA
2018-10-07,2,VA-10,Wexton,D,house,0.49,2018-10-09,56395,178,1011,400,lv,Live Phone,FALSE,DEM,NA
2018-10-07,2,VA-10,Comstock,R,house,0.39,2018-10-09,56395,178,1011,400,lv,Live Phone,FALSE,DEM,NA
2018-10-07,3,IN-S1,Donnelly,D,senate,0.4,2018-10-10,56348,24,NA,800,lv,Live Phone,TRUE,REP,NA
2018-10-07,3,IN-S1,Braun,R,senate,0.44,2018-10-10,56348,24,NA,800,lv,Live Phone,TRUE,REP,NA
2018-10-07,2,WV-S1,Manchin,D,senate,0.41000000000000003,2018-10-09,56145,379,27,600,lv,Live Phone,TRUE,REP,NA
2018-10-07,2,WV-S1,Morrisey,R,senate,0.4,2018-10-09,56145,379,27,600,lv,Live Phone,TRUE,REP,NA
2018-10-08,5,MT-01,Williams,D,house,0.41000000000000003,2018-10-13,56394,328,NA,471,lv,Live Phone,FALSE,NA,NA
2018-10-08,5,MT-01,Gianforte,R,house,0.44,2018-10-13,56394,328,NA,471,lv,Live Phone,FALSE,NA,NA
2018-10-08,2,NY-01,Gershon,D,house,0.462,2018-10-10,56183,907,NA,500,lv,NA,TRUE,DEM,NA
2018-10-08,2,NY-01,Zeldin,R,house,0.495,2018-10-10,56183,907,NA,500,lv,NA,TRUE,DEM,NA
2018-10-08,1,KS-01,LaPolice,D,house,0.26,2018-10-09,56553,1056,NA,1432,lv,NA,TRUE,REP,NA
2018-10-08,1,KS-01,Marshall,R,house,0.6,2018-10-09,56553,1056,NA,1432,lv,NA,TRUE,REP,NA
2018-10-08,0,OR-05,Schrader,D,house,0.33,2018-10-08,56215,801,NA,359,lv,Automated Phone,TRUE,REP,NA
2018-10-08,0,OR-05,Callahan,R,house,0.56,2018-10-08,56215,801,NA,359,lv,Automated Phone,TRUE,REP,NA
2018-10-08,8,ME-S1,Ringelstein,D,senate,0.07,2018-10-16,56313,114,NA,600,lv,Live Phone/Online,TRUE,REP,NA
2018-10-08,8,ME-S1,Brakey,R,senate,0.27,2018-10-16,56313,114,NA,600,lv,Live Phone/Online,TRUE,REP,NA
2018-10-08,8,ME-S1,King,I,senate,0.41000000000000003,2018-10-16,56313,114,NA,600,lv,Live Phone/Online,TRUE,REP,NA
2018-10-08,5,TX-S1,O'Rourke,D,senate,0.43,2018-10-13,56208,1418,26,801,lv,Live Phone,TRUE,REP,NA
2018-10-08,5,TX-S1,Cruz,R,senate,0.52,2018-10-13,56208,1418,26,801,lv,Live Phone,TRUE,REP,NA
2018-10-08,5,TN-S1,Bredesen,D,senate,0.44,2018-10-13,56291,1468,396,800,rv,Live Phone,FALSE,NA,NA
2018-10-08,5,TN-S1,Blackburn,R,senate,0.43,2018-10-13,56291,1468,396,800,rv,Live Phone,FALSE,NA,NA
2018-10-08,5,MT-S1,Tester,D,senate,0.47000000000000003,2018-10-13,56394,328,NA,471,lv,Live Phone,FALSE,NA,NA
2018-10-08,5,MT-S1,Rosendale,R,senate,0.38,2018-10-13,56394,328,NA,471,lv,Live Phone,FALSE,NA,NA
2018-10-08,3,TX-S1,O'Rourke,D,senate,0.4319,2018-10-11,56090,1424,134,800,lv,Live Phone,FALSE,NA,NA
2018-10-08,3,TX-S1,Cruz,R,senate,0.5125,2018-10-11,56090,1424,134,800,lv,Live Phone,FALSE,NA,NA
2018-10-08,3,TX-S1,O'Rourke,D,senate,0.44530000000000003,2018-10-11,56090,1424,134,800,rv,Live Phone,FALSE,NA,NA
2018-10-08,3,TX-S1,Cruz,R,senate,0.4872,2018-10-11,56090,1424,134,800,rv,Live Phone,FALSE,NA,NA
2018-10-08,3,TN-S1,Bredesen,D,senate,0.40030000000000004,2018-10-11,56118,1424,134,593,lv,Live Phone,FALSE,NA,NA
2018-10-08,3,TN-S1,Blackburn,R,senate,0.5446,2018-10-11,56118,1424,134,593,lv,Live Phone,FALSE,NA,NA
2018-10-08,3,TN-S1,Bredesen,D,senate,0.4192,2018-10-11,56118,1424,134,593,rv,Live Phone,FALSE,NA,NA
2018-10-08,3,TN-S1,Blackburn,R,senate,0.5086999999999999,2018-10-11,56118,1424,134,593,rv,Live Phone,FALSE,NA,NA
2018-10-08,2,NV-S1,Rosen,D,senate,0.4484,2018-10-10,56123,1424,134,642,lv,Live Phone,FALSE,NA,NA
2018-10-08,2,NV-S1,Heller,R,senate,0.46890000000000004,2018-10-10,56123,1424,134,642,lv,Live Phone,FALSE,NA,NA
2018-10-08,2,NV-S1,Rosen,D,senate,0.4515,2018-10-10,56123,1424,134,642,rv,Live Phone,FALSE,NA,NA
2018-10-08,2,NV-S1,Heller,R,senate,0.42490000000000006,2018-10-10,56123,1424,134,642,rv,Live Phone,FALSE,NA,NA
2018-10-09,5,FL-15,Carlson,D,house,0.45,2018-10-14,56306,460,284385,591,lv,NA,FALSE,NA,NA
2018-10-09,5,FL-15,Spano,R,house,0.45,2018-10-14,56306,460,284385,591,lv,NA,FALSE,NA,NA
2018-10-09,5,MN-02,Craig,D,house,0.52,2018-10-14,56525,178,1011,400,lv,Live Phone,FALSE,DEM,NA
2018-10-09,5,MN-02,Lewis,R,house,0.43,2018-10-14,56525,178,1011,400,lv,Live Phone,FALSE,DEM,NA
2018-10-09,3,NC-13,Manning,D,house,0.41000000000000003,2018-10-12,56214,460,158,533,lv,IVR/Online,FALSE,NA,NA
2018-10-09,3,NC-13,Budd,R,house,0.44,2018-10-12,56214,460,158,533,lv,IVR/Online,FALSE,NA,NA
2018-10-09,3,ME-02,Golden,D,house,0.48,2018-10-12,56367,178,681,400,lv,NA,FALSE,DEM,NA
2018-10-09,3,ME-02,Poliquin,R,house,0.42,2018-10-12,56367,178,681,400,lv,NA,FALSE,DEM,NA
2018-10-09,2,WA-03,Long,D,house,0.45,2018-10-11,56187,940,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-09,2,WA-03,Herrera Beutler,R,house,0.43,2018-10-11,56187,940,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-09,1,AZ-01,O'Halleran,D,house,0.375,2018-10-10,56170,1456,NA,943,lv,Automated Phone,TRUE,REP,NA
2018-10-09,1,AZ-01,Rogers,R,house,0.444,2018-10-10,56170,1456,NA,943,lv,Automated Phone,TRUE,REP,NA
2018-10-09,1,MI-06,Longjohn,D,house,0.46,2018-10-10,56221,1359,451,605,lv,NA,TRUE,DEM,NA
2018-10-09,1,MI-06,Upton,R,house,0.49,2018-10-10,56221,1359,451,605,lv,NA,TRUE,DEM,NA
2018-10-09,1,PA-16,DiNicola,D,house,0.46,2018-10-10,56252,1359,451,548,lv,IVR/Live Phone,TRUE,DEM,NA
2018-10-09,1,PA-16,Kelly,R,house,0.49,2018-10-10,56252,1359,451,548,lv,IVR/Live Phone,TRUE,DEM,NA
2018-10-09,4,TX-S1,O'Rourke,D,senate,0.45,2018-10-13,56237,1361,143,716,lv,Live Phone,FALSE,NA,NA
2018-10-09,4,TX-S1,Cruz,R,senate,0.52,2018-10-13,56237,1361,143,716,lv,Live Phone,FALSE,NA,NA
2018-10-09,4,TX-S1,O'Rourke,D,senate,0.45,2018-10-13,56237,1361,143,862,rv,Live Phone,FALSE,NA,NA
2018-10-09,4,TX-S1,Cruz,R,senate,0.5,2018-10-13,56237,1361,143,862,rv,Live Phone,FALSE,NA,NA
2018-10-09,3,TN-S1,Bredesen,D,senate,0.48,2018-10-12,56704,1477,NA,558,lv,Online,FALSE,NA,NA
2018-10-09,3,TN-S1,Blackburn,R,senate,0.52,2018-10-12,56704,1477,NA,558,lv,Online,FALSE,NA,NA
2018-10-09,3,TN-S1,Bredesen,D,senate,0.45,2018-10-12,56704,1477,NA,801,rv,Online,FALSE,NA,NA
2018-10-09,3,TN-S1,Blackburn,R,senate,0.44,2018-10-12,56704,1477,NA,801,rv,Online,FALSE,NA,NA
2018-10-09,1,AZ-S1,Sinema,D,senate,0.43700000000000006,2018-10-10,56162,1365,NA,783,lv,Online,FALSE,DEM,NA
2018-10-09,1,AZ-S1,McSally,R,senate,0.435,2018-10-10,56162,1365,NA,783,lv,Online,FALSE,DEM,NA
2018-10-10,8,NH-01,Pappas,D,house,0.46,2018-10-18,56361,525,NA,265,lv,Live Phone,FALSE,NA,NA
2018-10-10,8,NH-01,Edwards,R,house,0.37,2018-10-18,56361,525,NA,265,lv,Live Phone,FALSE,NA,NA
2018-10-10,8,NH-02,Kuster,D,house,0.53,2018-10-18,56361,525,NA,234,lv,Live Phone,FALSE,NA,NA
2018-10-10,8,NH-02,Negron,R,house,0.38,2018-10-18,56361,525,NA,234,lv,Live Phone,FALSE,NA,NA
2018-10-10,8,MT-01,Williams,D,house,0.45799999999999996,2018-10-18,56483,506,NA,533,lv,NA,FALSE,NA,NA
2018-10-10,8,MT-01,Gianforte,R,house,0.45299999999999996,2018-10-18,56483,506,NA,533,lv,NA,FALSE,NA,NA
2018-10-10,5,NH-01,Pappas,D,house,0.444,2018-10-15,56285,446,47,234,lv,Live Phone,FALSE,NA,NA
2018-10-10,5,NH-01,Edwards,R,house,0.355,2018-10-15,56285,446,47,234,lv,Live Phone,FALSE,NA,NA
2018-10-10,5,NH-02,Kuster,D,house,0.494,2018-10-15,56285,446,47,220,lv,Live Phone,FALSE,NA,NA
2018-10-10,5,NH-02,Negron,R,house,0.223,2018-10-15,56285,446,47,220,lv,Live Phone,FALSE,NA,NA
2018-10-10,4,WV-03,Ojeda,D,house,0.45,2018-10-14,56228,320,NA,350,lv,Live Phone,FALSE,NA,NA
2018-10-10,4,WV-03,Miller,R,house,0.48,2018-10-14,56228,320,NA,350,lv,Live Phone,FALSE,NA,NA
2018-10-10,4,WV-03,Ojeda,D,house,0.46,2018-10-14,56228,320,NA,350,lv,Live Phone,FALSE,NA,NA
2018-10-10,4,WV-03,Miller,R,house,0.48,2018-10-14,56228,320,NA,350,lv,Live Phone,FALSE,NA,NA
2018-10-10,4,WV-03,Ojeda,D,house,0.46,2018-10-14,56228,320,NA,350,lv,Live Phone,FALSE,NA,NA
2018-10-10,4,WV-03,Miller,R,house,0.48,2018-10-14,56228,320,NA,350,lv,Live Phone,FALSE,NA,NA
2018-10-10,4,MI-11,Stevens,D,house,0.44,2018-10-14,56277,933,NA,513,lv,NA,TRUE,DEM,NA
2018-10-10,4,MI-11,Epstein,R,house,0.34,2018-10-14,56277,933,NA,513,lv,NA,TRUE,DEM,NA
2018-10-10,4,MI-11,Stevens,D,house,0.48,2018-10-14,56277,933,NA,513,lv,NA,TRUE,DEM,NA
2018-10-10,4,MI-11,Epstein,R,house,0.39,2018-10-14,56277,933,NA,513,lv,NA,TRUE,DEM,NA
2018-10-10,3,MI-11,Stevens,D,house,0.36,2018-10-13,56251,988,452,400,lv,Live Phone,TRUE,REP,NA
2018-10-10,3,MI-11,Epstein,R,house,0.35000000000000003,2018-10-13,56251,988,452,400,lv,Live Phone,TRUE,REP,NA
2018-10-10,3,MI-11,Nye,I,house,0.01,2018-10-13,56251,988,452,400,lv,Live Phone,TRUE,REP,NA
2018-10-10,2,NV-01,Titus,D,house,0.502,2018-10-12,56204,1102,NA,121,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NV-01,Bentley,R,house,0.2,2018-10-12,56204,1102,NA,121,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NV-02,Koble,D,house,0.162,2018-10-12,56204,1102,NA,169,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NV-02,Amodei,R,house,0.231,2018-10-12,56204,1102,NA,169,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NV-03,Lee,D,house,0.40700000000000003,2018-10-12,56204,1102,NA,178,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NV-03,Tarkanian,R,house,0.39,2018-10-12,56204,1102,NA,178,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NV-04,Horsford,D,house,0.358,2018-10-12,56204,1102,NA,157,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NV-04,Hardy,R,house,0.341,2018-10-12,56204,1102,NA,157,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NH-01,Pappas,D,house,0.40299999999999997,2018-10-12,56205,1102,NA,387,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NH-01,Edwards,R,house,0.349,2018-10-12,56205,1102,NA,387,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NH-02,Kuster,D,house,0.443,2018-10-12,56205,1102,NA,401,lv,IVR/Online,FALSE,NA,NA
2018-10-10,2,NH-02,Negron,R,house,0.254,2018-10-12,56205,1102,NA,401,lv,IVR/Online,FALSE,NA,NA
2018-10-10,17,MA-S1,Warren,D,senate,0.5700000000000001,2018-10-27,56585,759,NA,402,lv,Live Phone,FALSE,NA,NA
2018-10-10,17,MA-S1,Diehl,R,senate,0.27,2018-10-27,56585,759,NA,402,lv,Live Phone,FALSE,NA,NA
2018-10-10,17,MA-S1,Ayyadurai,I,senate,0.07,2018-10-27,56585,759,NA,402,lv,Live Phone,FALSE,NA,NA
2018-10-10,17,MA-S1,Warren,D,senate,0.54,2018-10-27,56585,759,NA,485,rv,Live Phone,FALSE,NA,NA
2018-10-10,17,MA-S1,Diehl,R,senate,0.27,2018-10-27,56585,759,NA,485,rv,Live Phone,FALSE,NA,NA
2018-10-10,17,MA-S1,Ayyadurai,I,senate,0.06,2018-10-27,56585,759,NA,485,rv,Live Phone,FALSE,NA,NA
2018-10-10,14,CA-S1,Feinstein,D,senate,0.36,2018-10-24,56669,568,603,2178,rv,Online,FALSE,NA,NA
2018-10-10,14,CA-S1,de Leon,D,senate,0.29,2018-10-24,56669,568,603,2178,rv,Online,FALSE,NA,NA
2018-10-10,8,MT-S1,Tester,D,senate,0.489,2018-10-18,56483,506,NA,533,lv,NA,FALSE,NA,NA
2018-10-10,8,MT-S1,Rosendale,R,senate,0.38799999999999996,2018-10-18,56483,506,NA,533,lv,NA,FALSE,NA,NA
2018-10-10,6,NJ-S1,Menendez,D,senate,0.51,2018-10-16,56278,396,NA,873,lv,Live Phone,FALSE,NA,NA
2018-10-10,6,NJ-S1,Hugin,R,senate,0.44,2018-10-16,56278,396,NA,873,lv,Live Phone,FALSE,NA,NA
